,认定点代码,题型代码,题号,试题（题干）,试题（选项A）,试题（选项B）,试题（选项C）,试题（选项D）,试题（选项E）,【图】及位置,正确答案,难度代码,一致性代码,解析,,,,,,,,,,,
1233,B-D-A-018,B（单选题）,,无人机紧固性检查过程中，怎样的检查方法能最大程度避免飞行中发生设备松动（）。,每次飞行后对所有部件进行完全检查,仅检查螺栓的紧固情况,在飞行前进行目视检查,每次飞行后重新拧紧所有零部件,,,A,3（中）,5（好）,,,,,,,,,,,,
1234,B-D-A-018,C（判断题）,,在检查无人机紧固性时，目视检查是最可靠的检查方式，能够发现所有松动问题（ ）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1235,B-D-A-018,C（判断题）,,扭矩扳手在紧固性检查中发挥着关键作用，可以避免因松动引发的飞行事故（ ）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1236,B-D-B-001,B（单选题）,,由于发动机机油不足导致的故障（）。,发动机噪音增大,刹车距离变长,点火时间不准确,行驶过程中动力下降,,,A,3（中）,5（好）,,,,,,,,,,,,
1237,B-D-B-001,B（单选题）,,机械设备故障诊断中，不是常用的诊断技术（）。,振动分析法,红外测温技术,超声波检测技术,电磁检测技术,,,D,3（中）,5（好）,,,,,,,,,,,,
1238,B-D-B-001,B（单选题）,,在无人机故障诊断过程中，最可能导致无人机无法起飞或飞行不稳定的故障是（）。,电池,电机,飞控系统,遥控器,,,B,3（中）,5（好）,,,,,,,,,,,,
1239,B-D-B-001,B（单选题）,,在无人机故障诊断过程中，常用于检测作动器的故障方法（）。,振动分析,电流分析,温度监测,声音分析,,,A,3（中）,5（好）,,,,,,,,,,,,
1240,B-D-B-001,C（判断题）,,零部件故障诊断和维修报告单只需记录维修内容，而不需要注明是否进行了后续测试验证。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1241,B-D-B-001,C（判断题）,,零部件故障诊断和维修报告单中，维修质量验证的部分可以省略，如果维修人员认为设备已经恢复正常工作。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1242,B-D-B-002,B（单选题）,,在进行无人机整机紧固性检查时，最有效的检测方法是（）。,目视检查所有螺栓和连接件,使用力矩扳手对螺栓进行标准力矩检查,使用振动传感器检测飞行过程中的松动,通过飞行数据分析检测松动部件,,,B,3（中）,5（好）,,,,,,,,,,,,
1243,B-D-B-002,B（单选题）,,对于无人机机臂与机身连接部分的紧固性检查，最关键的步骤是（）。,目视检查连接部位的外观,使用扭矩扳手检查连接螺栓的紧固力矩,对机臂进行物理拉力测试,只依靠飞行数据日志确认是否松动,,,B,3（中）,5（好）,,,,,,,,,,,,
1244,B-D-B-002,B（单选题）,,在无人机紧固性检查中，最能防止螺旋桨松动故障的发生操作（）。,使用电动工具快速拧紧螺旋桨,定期检查螺旋桨的叶片磨损情况,使用扭矩扳手对螺旋桨进行精确的力矩测试,在每次飞行前后重新安装螺旋桨,,,C,3（中）,5（好）,,,,,,,,,,,,
1245,B-D-B-002,B（单选题）,,在维修无人机时，以下确认喷洒系统是否存在松动的风险（）。,检查喷洒泵的工作状态,通过视觉检查喷头是否有裂纹,使用力矩扳手检查喷洒系统的连接螺栓,过飞行后的测试数据分析喷洒系统的稳定性,,,C,3（中）,5（好）,,,,,,,,,,,,
1246,B-D-B-002,C（判断题）,,进行无人机整机紧固性检查时，只需关注机臂和螺旋桨的紧固性，其他部件可忽略（ ）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1247,B-D-B-002,C（判断题）,,紧固性检查的过程应该根据无人机的型号和使用环境的不同，采取不同的紧固力矩标准（ ）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1248,B-E-A-001,B（单选题）,,在进行无人机整机紧固性检查时，最有效的工具是（）。,电动螺丝刀,扭力扳手,螺母检查仪,测距仪,,,B,3（中）,5（好）,,,,,,,,,,,,
1249,B-E-A-001,B（单选题）,,在紧固性检查过程中，对于每个紧固件的检查，应该按照（）步骤进行。,首先检查紧固件的磨损程度，然后检查紧固力,检查紧固件的润滑状态，再检查紧固力,根据飞行时间检查紧固件的松动情况,通过视觉检查，直接判断是否松动,,,A,3（中）,5（好）,,,,,,,,,,,,
1250,B-E-A-001,B（单选题）,,在无人机整机紧固性检查中，常见的隐患是（）。,紧固件的螺纹损坏,无人机外观的腐蚀,电池老化,飞控系统的软件版本问题,,,A,3（中）,5（好）,,,,,,,,,,,,
1251,B-E-A-001,B（单选题）,,对于紧固性检查后的修正，最合适的措施是（）。,如果有松动，立即重新紧固，使用标准工具,只需使用手动工具调整即可,使用焊接固定松动部件,暂时不进行修正，待下次检查,,,A,3（中）,5（好）,,,,,,,,,,,,
1252,B-E-A-001,C（判断题）,,在进行无人机整机紧固性检查时，应使用目视检查来判断所有螺丝是否紧固到位，而无需使用任何工具。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1253,B-E-A-001,C（判断题）,,紧固性检查需要对每个螺丝进行逐一检查，并使用合适的工具来确保其达到规定的扭矩值。（）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1254,B-E-A-002,B（单选题）,,在整机稳定性检查过程中，针对螺栓松动的问题，应该使用哪种方法确保紧固性（）。,目视检查,使用手动工具进行紧固,使用扭矩扳手测量,用加热法进行处理,,,C,3（中）,5（好）,,,,,,,,,,,,
1255,B-E-A-002,B（单选题）,,在检查无人机稳定性时，若发现螺栓有腐蚀痕迹，下一步应采取的措施是（）。,继续使用原螺栓,立即更换螺栓并进行新的紧固检查,使用润滑油修复,忽略腐蚀痕迹，继续飞行,,,B,3（中）,5（好）,,,,,,,,,,,,
1256,B-E-A-002,B（单选题）,,当进行整机紧固性检查时，如果一个紧固件明显过紧，最可能的原因是（）。,紧固过度导致螺纹损坏,紧固件质量较差,材料耐受性不够,紧固工具错误,,,A,2（易）,5（好）,,,,,,,,,,,,
1257,B-E-A-002,B（单选题）,,在执行整机稳定性检查时，除了紧固件外，还应检查哪些因素（）。,电池电量,传感器校准状态,电机连接线的绝缘情况,固件版本,,,C,2（易）,5（好）,,,,,,,,,,,,
1258,B-E-A-002,C（判断题）,,整机稳定性检查时，只有电机和螺旋桨需要重点检查，其他紧固件可以忽略。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1259,B-E-A-002,C（判断题）,,紧固性检查仅仅需要检查螺丝是否被紧固，无需考虑螺纹是否损坏或腐蚀。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1260,B-E-A-003,B（单选题）,,在进行整机功能性检查时，如何确保紧固件不会因长时间飞行而松动（）。,仅通过定期检查紧固件,使用标准的扭矩值进行每次检查,使用锁紧胶或特殊的防松螺母,只在出现问题时进行检查,,,C,3（中）,5（好）,,,,,,,,,,,,
1261,B-E-A-003,B（单选题）,,在进行紧固性检查时，以下不属于有效的检查工具（）。,扭矩扳手,手动螺丝刀,激光测距仪,紧固件检查仪,,,C,3（中）,5（好）,,,,,,,,,,,,
1262,B-E-A-003,B（单选题）,,如果在功能性检查中发现紧固件有松动的迹象，最有效的解决方案是（）。,用手紧固并继续飞行,使用电动工具快速拧紧,使用专用工具按规范扭矩值进行紧固,暂时忽略并在下次检查时再处理,,,C,3（中）,5（好）,,,,,,,,,,,,
1263,B-E-A-003,B（单选题）,,在检查无人机的紧固性时，如何确保稳定性检查的全面性（）。,只检查电池仓和电机的紧固情况,检查所有关键部件的紧固情况，包括电机、传感器和载荷系统,仅检查螺旋桨和电池固定装置,通过目视检查所有部件即可,,,B,3（中）,5（好）,,,,,,,,,,,,
1264,B-E-A-003,C（判断题）,,多旋翼无人机在作业前整机稳定性检查中，将无人机放在不平坦的地面上进行检查是可以接受的。（）,正确,错误,,,,,B,5（难）,5（好）,,,,,,,,,,,,
1265,B-E-A-003,C（判断题）,,在多旋翼无人机作业前，需要检查无人机的重心位置是否正确。（）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1266,B-E-A-004,B（单选题）,,在更换无人机易损件时，最有助于确保紧固件没有受损或松动的方法是（）。,目视检查所有紧固件,使用扭矩扳手确保每个紧固件达到标准,仅检查电机部分的紧固性,用手触摸紧固件判断其牢固度,,,B,3（中）,5（好）,,,,,,,,,,,,
1267,B-E-A-004,B（单选题）,,在更换无人机易损件时，以下（）步骤是必要的，以确保更换后的紧固件完全符合要求。,仅更换易损件，不需要检查周围紧固件,对所有紧固件使用规范扭矩值进行检查,仅检查重要部件，如电池和电机,忽略紧固件的检查，专注于部件本身,,,B,3（中）,5（好）,,,,,,,,,,,,
1268,B-E-A-004,B（单选题）,,为确保易损件更换后的紧固性检查完整，最有效的工具是（）。,电动螺丝刀,扭矩扳手和扭矩指示器,液压螺栓紧固工具,紧固件检验表,,,B,3（中）,5（好）,,,,,,,,,,,,
1269,B-E-A-004,B（单选题）,,在更换无人机易损件的过程中，下列最有效地避免因紧固件松动而导致的事故的措施是（）。,使用过度扭矩进行紧固,根据飞行时长设置定期检查时间表,使用锁紧胶或防松螺母,忽略部分松动的紧固件，只检查关键部件,,,C,3（中）,5（好）,,,,,,,,,,,,
1270,B-E-A-004,C（判断题）,,更换无人机易损件时，只要更换新零件并安装在原位置，不需要进一步检查紧固件的状况。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1271,B-E-A-004,C（判断题）,,在紧固性检查中，使用扭矩扳手可以帮助判断紧固件是否达到制造商推荐的紧固力。（）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1272,B-E-A-005,B（单选题）,,在进行无人机任务载荷紧固性检查时，以下（）方法能有效防止载荷松动问题。,只检查连接螺栓的紧固性,使用标准的扭矩值进行全面紧固检查,每次任务结束后进行简单的目视检查,仅在有故障报告时进行紧固性检查,,,B,3（中）,5（好）,,,,,,,,,,,,
1273,B-E-A-005,B（单选题）,,在进行多旋翼无人机的任务载荷紧固性检查时，首先应该做（）。,直接飞行测试以观察载荷是否稳固,检查所有用于固定载荷的螺丝和扣件是否拧紧," 更换所有固定螺丝以确保安全
",确认载荷的重量是否在无人机的承载范围内,,,B,3（中）,5（好）,,,,,,,,,,,,
1274,B-E-A-005,B（单选题）,,对于特殊任务载荷的紧固性检查，最理想的操作是（）。,只对关键部件进行检查,每次检查所有载荷固定点,在无人机起飞前后各检查一次,仅检查固定螺母部分，不检查连接杆,,,B,3（中）,5（好）,,,,,,,,,,,,
1275,B-E-A-005,B（单选题）,,在检查无人机任务载荷的紧固性时，最重要的检查对象是（）。,电池和电机的紧固件,载荷挂载点的紧固件,机身与机臂之间的连接部分,传感器固定部分,,,B,3（中）,5（好）,,,,,,,,,,,,
1276,B-E-A-005,C（判断题）,,对于任务载荷紧固性检查，目视检查足以确保载荷紧固良好，无需使用专用工具。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1277,B-E-A-005,C（判断题）,,在紧固性检查中，使用扭矩工具对载荷固定点进行检查是确保紧固可靠性的有效方法。（）,正确,错误,,,,,A,3（中）,5（好）,,,,,,,,,,,,
1278,B-E-A-006,B（单选题）,,在任务载荷的稳定性检查中，使用（）工具可以更有效地模拟载荷在飞行过程中的稳定性。,动态载荷测试设备,扭矩扳手,目视检测工具,声音传感器,,,B,3（中）,5（好）,,,,,,,,,,,,
1279,B-E-A-006,B（单选题）,,在执行无人机任务载荷稳定性检查时，有助于检测载荷是否会因震动或飞行状态改变而产生位移的措施是（）。,目视检查载荷固定点是否损坏,使用专用扭矩工具对载荷固定点进行标准化检测,检查载荷在起飞和着陆时的动态表现,在飞行前进行简单的摇动测试,,,A,3（中）,5（好）,,,,,,,,,,,,
1280,B-E-A-006,B（单选题）,,在进行任务载荷稳定性检查时，以下（）因素最能影响载荷固定点的可靠性。,连接件材料的耐用性和承载能力,飞行过程中载荷的重量波动,任务载荷与机身的连接部位是否涂抹润滑油,飞行时间与飞行次数的关系,,,B,3（中）,5（好）,,,,,,,,,,,,
1281,B-E-A-006,B（单选题）,,任务载荷稳定性检查时，最能防止载荷在飞行过程中发生意外脱落的方法是（）。,使用标准扭矩值检查所有固定点的紧固性,使用动态检测工具模拟飞行状态的载荷变化,只检查电池和电机部分的紧固性,检查载荷固定点是否有明显的损伤,,,A,3（中）,5（好）,,,,,,,,,,,,
1282,B-E-A-006,C（判断题）,,多旋翼无人机作业后，遥控器摇杆需要处于中位状态。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1283,B-E-A-006,C（判断题）,,对于任务载荷稳定性检查，模拟飞行环境下的载荷测试是唯一保证其稳定性的方法。（）,正确,错误,,,,,B,3（中）,5（好）,,,,,,,,,,,,
1284,B-E-A-007,B（单选题）,,在进行任务载荷功能性检查时，最能确保载荷在飞行过程中正确执行任务的方法（）。,仅检查载荷固定点的紧固性,检查载荷是否与无人机系统兼容并进行功能测试,只进行静态测试，忽略飞行中的动态负荷,在飞行前仅进行目视检查,,,B,3（中）,5（好）,,,,,,,,,,,,
1285,B-E-A-007,B（单选题）,,在任务载荷功能性检查中，以下确保载荷在飞行中能正常工作的重要步骤（）。,对载荷的电气连接进行检查并确保无松动,仅对螺栓和紧固件进行检查，忽略载荷的电气部分,在地面进行功能测试，不进行任何飞行模拟,通过无线信号强度检测载荷的工作状态,,,A,3（中）,5（好）,,,,,,,,,,,,
1286,B-E-A-007,B（单选题）,,"任务载荷功能性检查时,可以有效评估载荷的长期可靠性的测试方法是（）。",动态飞行模拟测试，观察载荷在不同飞行条件下的表现,只进行手动测试，忽略飞行过程中的载荷表现,通过静态负荷测试来验证载荷功能,只检查载荷的物理稳定性，忽略功能性能,,,A,3（中）,5（好）,,,,,,,,,,,,
1287,B-E-A-007,B（单选题）,,在进行任务载荷功能性检查时，最应该关注的方面是（）。,载荷的外观和外形是否有损伤,载荷是否能够在不同工作环境下执行任务,载荷的重量和机身的适配性,载荷固定点的紧固性和结构完整性,,,B,3（中）,5（好）,,,,,,,,,,,,
